genres,item_name,release_date,price,item_id,developer,year
"['Action', 'Adventure', 'Indie']",Nightmare Boy,2017-10-25,9.99,597860,The Vanir Project,2017
['Strategy'],Battlevoid: Sector Siege,2017-10-25,9.99,716630,Bugbyte Ltd.,2017
"['Action', 'Adventure', 'RPG']",Daemonsgate,1993-12-01,6.99,719300,Imagitec,1993
"['Adventure', 'Casual', 'Indie']",AER Memories of Old Soundtrack,2017-10-25,2.99,699290,Forgotten Key,2017
"['Indie', 'RPG']",Strangers of Power - Trancevania,2017-10-25,0.99,732190,Tuomo Laine,2017
"['Action', 'Adventure']",Prophecy I - The Viking Child,1991-07-01,4.99,719290,Imagitec,1991
"['Action', 'Casual', 'Indie']",ARENA 3D,Coming Soon,4.99,438460,Mike Bushell,Coming Soon
"['Simulation', 'Strategy']",King's Table - The Legend of Ragnarok,1993-12-01,4.99,719310,Imagitec,1993
"['Action', 'Adventure', 'Casual', 'Indie']",Hentai - Jail DLC,2017-10-25,4.99,727650,PinkySwear,2017
"['Free to Play', 'Indie', 'Strategy', 'Early Access']",Grace of Zordan,2017-10-25,4.99,685420,Cybergrotex,2017
"['Adventure', 'Indie']",Where Are My Friends? - Soundtrack,2017-10-25,0.99,737120,Beard Games Studio,2017
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",Towards The Pantheon: Escaping Eternity,2017-10-25,4.99,709450,Connor O.R.T. Linning,2017
"['Action', 'Indie', 'Sports']",Paddle Battle,2017-10-25,3.99,655630,Birdshark! Games,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Feats of Legend - Limit Break: 21 Feats of Martial Finality! (PFRPG),2017-10-25,2.99,741200,"SmiteWorks USA, LLC",2017
"['Casual', 'Free to Play']",Scream Collector,2017-10-26,4.99,726390,PuzzleRoo,2017
['Simulation'],Train Simulator: Southern Pacific SD45T-2 Loco Add-On,2017-10-26,19.99,621923,Digital Train Model,2017
"['Action', 'Indie']",RUNNING WITH RIFLES: PACIFIC,2017-10-26,9.99,616850,Osumia Games,2017
"['Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']","Eat, Sleep, Bet, Repeat",2017-10-26,12.99,671840,Strategic Designs Ltd.,2017
"['Action', 'Casual', 'Indie']",Inflatality,2017-10-26,9.99,653080,Hojo Studio,2017
"['Action', 'Strategy']",Total War: WARHAMMER II - Mortal Empires,2017-10-26,4.99,617810,Creative Assembly,2017
"['Action', 'Free to Play', 'Indie']",Grimoire: Manastorm,2017-10-26,4.99,335430,Omniconnection,2017
"['Action', 'Casual', 'Indie', 'Simulation']",Soldier of Failure,2017-10-26,1.99,727390,TSS Studio,2017
['Simulation'],Flight Sim World: Moving Map Add-On,2017-10-26,19.99,630912,FS FlightControl,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Achievement Hunter: Urban 2,2017-10-26,0.99,704380,putilin_industries,2017
['Simulation'],Flight Sim World: View & Slew Add-On,2017-10-26,9.99,630914,FS FlightControl,2017
"['Adventure', 'Indie']",Power of The Void,2017-10-26,5.99,717400,SVGames,2017
['Adventure'],LEGO® Worlds: Monster Pack,2017-10-26,3.99,720960,"TT Games,Traveller's Tales",2017
['Action'],Castle of Shikigami 式神の城 - Evolution,2017-10-26,4.99,675390,"Cosmo Machia,Alfa System",2017
"['Animation &amp; Modeling', 'Design &amp; Illustration']",Strata Spaces VR – Professional Edition Upgrade,2017-10-26,995.0,719000,"Strata Mixed Reality, Inc.",2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Box Maze 2 - Halloween Skins Pack,2017-10-26,0.99,740630,GamersHype Productions,2017
"['Adventure', 'Casual', 'Indie']",Tales of Escape - Illusion (Desktop),2017-10-26,2.99,686800,OnSkull Games,2017
"['Adventure', 'Casual', 'Free to Play', 'Indie']",Tales of Escape - Illusion (VR),2017-10-26,6.99,741760,OnSkull Games,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - N.E.W. (WOiN),2017-10-26,19.99,741170,"SmiteWorks USA, LLC",2017
"['Action', 'Casual', 'Indie']",Turtle: Voidrunner,2017-10-06,4.99,729180,Grey Gods,2017
"['Action', 'Casual', 'Indie']",In Game Adventure: — Original Soundtracks,2017-10-26,0.99,743810,Alysson Moraes,2017
"['Action', 'Adventure', 'RPG']",Assassin's Creed® Origins - Deluxe Pack,2017-10-26,9.99,683850,Ubisoft Montreal,2017
"['Action', 'Adventure', 'RPG']",Assassin's Creed® Origins - Season Pass,2017-10-26,39.99,660080,Ubisoft Montreal,2017
"['Casual', 'Indie', 'Simulation', 'Sports']",Malzbie's Pinball Collection - The Garden Table,2017-10-27,1.99,729620,Malzbie Games,2017
"['Casual', 'Indie', 'Simulation', 'Sports']",Malzbie's Pinball Collection - Carnival Table,2017-10-27,1.99,729600,Malzbie Games,2017
['Indie'],Pizza Hunt! How to hunt pizza (And Not Die Doing It),2017-10-27,6.99,671540,Chubiri,2017
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Years & Years,2017-10-27,4.99,592475,Musopia,2017
"['Casual', 'Indie']",Secrets of Magic 2: Witches and Wizards,2017-10-27,9.99,713430,Green Sauce Games,2017
['Indie'],Pizza Hunt! How to hunt pizza (And Not Die Doing It) - Soundtrack,2017-10-27,1.99,689390,Chubiri,2017
"['Indie', 'Massively Multiplayer']",OneScreen Wagons,2016-12-29,0.99,732110,Anti-Ded GameDev,2016
"['Action', 'Indie', 'Strategy']",Natural Selection 2 - Forge Pack,2017-10-27,4.99,740650,Unknown Worlds Entertainment,2017
"['Action', 'Indie', 'Strategy']",Natural Selection 2 - Nocturne Pack,2017-10-27,4.99,740660,Unknown Worlds Entertainment,2017
['Casual'],The Ultimate Trivia Challenge,2017-10-27,4.99,716920,LoadUpGames.com,2017
"['Adventure', 'Casual', 'Indie']",Art of Cyan - Digital Art Book,2017-06-16,4.99,520873,Cyan Inc.,2017
"['Adventure', 'Indie', 'Early Access']",YBit,2017-10-27,3.99,712660,"Facundo Balboa,Iván Piccione,Martín Díaz",2017
"['Adventure', 'Indie', 'RPG']",The Last Sin,2017-10-28,4.99,550370,Amaterasu Software,2017
"['Casual', 'Indie', 'Racing']",Food Hunter,2017-10-29,1.99,721970,DayByDay Studio,2017
['Indie'],Marble Run,2017-10-31,3.99,726720,Patyuk Sergey,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",In the name of sin,2017-10-29,3.99,682510,橙光游戏,2017
['Indie'],Lost jumping frog,2017-10-30,0.99,733980,Primitive Studio,2017
"['Indie', 'RPG']",Defenders of Tetsoidea RPG,2017-10-30,1.99,735110,Brewsterland Studios,2017
"['RPG', 'Strategy']",Lost Dimension: Additional Map/Quest Bundle,2017-10-30,4.99,650231,FURYU Corporation,2017
"['RPG', 'Strategy']",Lost Dimension: Extra EN Bundle,2017-10-30,0.99,650233,FURYU Corporation,2017
"['RPG', 'Strategy']",Lost Dimension: Mind Limiter Bundle,2017-10-30,0.99,650235,FURYU Corporation,2017
"['RPG', 'Strategy']",Lost Dimension: Extra Gift-EXP Bundle,2017-10-30,0.99,650234,FURYU Corporation,2017
"['RPG', 'Strategy']",Lost Dimension: Extra EXP Bundle,2017-10-30,0.99,650232,FURYU Corporation,2017
"['RPG', 'Strategy']",Lost Dimension: Boost Bonus Set,2017-10-30,0.99,650236,FURYU Corporation,2017
"['RPG', 'Strategy']",Lost Dimension: Icon of Trust Bundle,2017-10-30,0.99,650237,FURYU Corporation,2017
"['Adventure', 'Casual', 'Indie', 'Strategy']",Epic PVP Castles,2017-10-31,0.99,727300,armogames,2017
"['RPG', 'Strategy']",Lost Dimension: VP Bundle,2017-10-30,0.99,650238,FURYU Corporation,2017
"['RPG', 'Strategy']",Lost Dimension: Tranquilizer Bundle,2017-10-30,0.99,650239,FURYU Corporation,2017
"['Action', 'Adventure', 'Indie', 'RPG']",Void Memory,2017-10-30,16.99,727510,Gustav,2017
"['Adventure', 'Indie']",Without Escape,Coming Soon,4.99,720730,Bumpy Trail Games,Coming Soon
"['Action', 'Casual', 'Indie']",Goro 2,2017-10-27,0.99,732870,VB Studio,2017
"['Adventure', 'Indie', 'RPG']","SUPER ARMY OF TENTACLES 3, XPACK II.V: Apocalypse Bunny Saves Christmas",2017-10-31,1.99,717260,Stegalosaurus Game Development,2017
['Indie'],Gold key,2017-10-31,0.99,736510,Primitive Studio,2017
"['Action', 'Adventure', 'Indie']",Super Man Or Monster,2017-10-31,12.99,393220,Xform,2017
"['Action', 'Casual', 'Indie']",Mover,2017-10-28,0.99,733250,Hont,2017
"['Casual', 'Indie']",Love all you have left,2017-10-31,4.99,727140,Attila D.,2017
['Simulation'],FSX: Steam Edition - Cessna® C185F Skywagon Add-On,2017-10-31,19.99,643688,Carenado,2017
"['Free to Play', 'Massively Multiplayer', 'RPG']",Tree of Savior - Master Blacksmith Pack,2017-10-31,9.99,716440,"IMCGAMES Co.,Ltd.",2017
['Simulation'],FSX Steam Edition: Night Environment: Sweden Add-On,2017-10-31,12.99,643680,Chris Bell - Creative Design Studios,2017
['Indie'],O'Fox Life,2017-10-31,0.99,719120,O'Stinky lab.,2017
"['Casual', 'Strategy']",Defense Clicker - Supporter Pack,2017-10-31,1.99,722900,Albatros Softworks,2017
"['Casual', 'Strategy']",Defense Clicker - Supporter Pack 2,2017-10-31,4.99,730570,Albatros Softworks,2017
"['Casual', 'Strategy', 'Early Access']",Defense Clicker,2017-10-31,1.99,707590,Albatros Softworks,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Amon Amarth - “Twilight of the Thunder God”,2017-10-31,2.99,637770,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Amon Amarth - “War of the Gods”,2017-10-31,2.99,637771,Ubisoft - San Francisco,2017
"['Casual', 'Indie', 'Strategy']",Lines Halloween by Nestor Yavorskyy,2017-10-31,4.99,725000,Nestor Yavorskyy,2017
"['Action', 'Indie']",Knight Terrors,2017-10-31,2.99,732770,FreakZone Games,2017
"['Action', 'Casual', 'Indie', 'Early Access']",Cellz,2017-10-31,4.99,619620,MGP,2017
['Adventure'],Attentat 1942,2017-10-31,10.99,676630,"Charles University,Czech Academy of Sciences",2017
"['Action', 'Indie']",Fractus,2017-10-31,3.99,656280,Jeff Apostolos,2017
"['Adventure', 'Indie']",REalM: Walk of Soul,2017,4.99,417020,"Authentic Illusions,Arbor Sheep",2017
"['Adventure', 'Indie', 'RPG']",Forever Home,2017-10-31,4.99,718200,Pixel Blade Games,2017
"['Casual', 'Strategy']",Cottage Garden,2017-11-01,6.99,716090,DIGIDICED,2017
"['Casual', 'Indie', 'Simulation', 'Early Access']",The Chemist,2017-11-03,11.99,716380,tensixfour Creative,2017
"['Casual', 'Free to Play']",JumpSky,2017-11-01,4.99,731910,Jumpsky.co,2017
"['Adventure', 'Indie']","Yago, the Coquerrestrial",2017-11-01,11.99,744390,Jorge Vera Blasco,2017
"['Casual', 'Simulation']",Talk to Aya,2017-11-01,1.99,731930,Light,2017
"['Casual', 'Indie']",Gems,2008-11-21,4.99,732680,baKno Games,2008
"['Action', 'Indie']",Enceladus,2017-11-01,9.99,710960,"Storybird,Julien Rocca",2017
"['Casual', 'Indie', 'Simulation']",Protect your planet,2017-11-01,0.99,730280,Triple rush games,2017
"['Casual', 'Indie']",BANANO BROS.,2017-11-01,1.99,723820,Project Purity Team,2017
"['Action', 'Indie']",Mulletman and the Molemen,2017-11-01,4.99,717170,Stevemata,2017
"['Action', 'Racing', 'Simulation', 'Sports']",The Drone Racing League Simulator,2017-06-16,19.99,641780,The Drone Racing League,2017
"['Action', 'Casual', 'Indie']",Dyana Moto,2017-11-02,1.99,732670,Halissoni,2017
"['Action', 'Casual', 'Indie']",Legendary Arcane,2017-11-01,6.99,673550,"Maxime Cote,Simon Cote",2017
"['Action', 'Indie']",Rhythm Rush Demo,2017-04-07,4.99,614230,KFriske Studios,2017
"['Education', 'Utilities']",Tarot Readings Premium,2016-01-07,5.99,728920,Crazysoft Limited,2016
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Dreadnought Sol,2017-11-02,3.99,722580,The Sherrinford,2017
"['Casual', 'Indie', 'Racing', 'Sports', 'Early Access']",ThunderWheels,2017-11-02,8.99,296790,Arcade Injection,2017
"['Adventure', 'Free to Play']",Path Out,2017-11-02,4.99,725980,Causa Creations,2017
"['Racing', 'Simulation', 'Sports']",FURIDASHI: Drift Cyber Sport,2017-11-02,14.99,658570,Drift Physics Crew,2017
"['Free to Play', 'Massively Multiplayer', 'RPG']",Warspear Online,2017-11-02,4.99,326360,AIGRIND,2017
['Indie'],Space Leprechaun,2017-11-02,2.99,720630,O.P. Games,2017
"['Action', 'Free to Play', 'Strategy', 'Early Access']",Mini Guns,2017-11-02,4.99,649900,"Riposte Games &amp; Co, Inc",2017
"['Action', 'Adventure', 'Indie']",Hallowed Encounter,2017-10-30,3.99,724900,Alpha Pack Studios,2017
['Strategy'],Mare Nostrvm,2017-11-02,19.99,726630,Turnopia,2017
['Action'],Call of Duty®: WWII - Season Pass,2017-11-02,49.99,683100,"Sledgehammer Games,Raven Software",2017
['Action'],Call of Duty®: WWII,2017-11-02,59.99,476600,"Sledgehammer Games,Raven Software",2017
"['Adventure', 'Indie']",Steamburg,2017-11-02,9.99,723760,Telehorse,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Distant Space 2,2017-11-02,0.99,729460,PixelMouse,2017
"['Indie', 'RPG']",Ebony Spire: Heresy,2017-11-02,6.99,725040,Bearded Giant Games,2017
"['Action', 'Adventure', 'Casual', 'Indie']",Tasty Planet,2017-11-02,4.99,687540,Dingo Games,2017
"['Action', 'Indie']",The Flesh God,2017-11-02,2.99,718960,Nuberu Games,2017
"['Action', 'Casual', 'Free to Play', 'Indie']",Derpy Dinos,2017-11-01,4.99,718500,Derpy Dinos,2017
"['Action', 'Casual', 'Indie']",Degauss,2017-11-03,14.99,711870,"FrozenCrate, LLC",2017
"['Adventure', 'Casual', 'Indie', 'Simulation']",Save the Lamb,2017-11-03,1.99,738430,TSS Studio,2017
"['Action', 'Adventure', 'Indie']",Survivor of Eschewal,2017-11-05,2.99,738260,Luke Cripps,2017
"['Action', 'Indie', 'Strategy']",CaveDuel,2017-11-03,0.99,706310,Hemball Studios,2017
"['Action', 'Indie', 'Simulation']",Math Combat Challenge,2017-11-03,14.99,673870,Titan Deep Space Company,2017
"['Casual', 'Indie', 'Sports', 'Strategy']",More Than Just Chess,2017-11-03,4.99,729650,Jan Ostermann,2017
"['Casual', 'Free to Play', 'Indie']","Morgan lives in a Rocket House in VR - ""Tip Jar"" Costume Pack",2017-11-03,1.99,736550,Fold Up Studios,2017
"['Action', 'Casual', 'Indie']",Spark,2017-11-10,6.99,601130,"Knightmare Games, Limited",2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",The King's Heroes - Official Guide,2017-11-03,4.99,741780,Aldorlea Games,2017
"['Casual', 'Indie']",Artifact Quest 2,2017-11-03,4.99,718080,Best Friend Games,2017
"['Adventure', 'Casual', 'Indie', 'RPG']",Star Story: The Horizon Escape,2017-09-05,14.99,610310,EvilCoGames,2017
"['Casual', 'Indie']",Woody Blox,2017-11-04,0.99,732550,Frolov Pavel,2017
"['Action', 'Indie', 'Sports', 'Strategy']",World War Party: Game Of Trump,2017-11-11,4.99,705410,bad monkee,2017
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Web Publishing']",AppGameKit - Shader Pack,2017-11-06,24.99,710830,Jan Bögemann,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Turtle Quest,2017-11-06,3.99,732800,Spike Productions,2017
"['Action', 'Casual', 'Indie']",Bouncy Bob - Soundtrack,2017-11-02,0.99,739160,All Those Moments,2017
"['Adventure', 'Casual']",Witch Hunters: Full Moon Ceremony Collector's Edition,2017-11-06,12.99,729950,Top Evidence Studio,2017
"['Indie', 'Strategy']",One More Night: BiO Clinic,2017-11-25,4.99,735650,Stephen Wu,2017
"['Casual', 'Indie']",illie,2017-11-06,0.99,740570,NedoStudio,2017
"['Action', 'Indie']",Bit Bullet,2017-11-06,3.99,726260,GrowFall Studios,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Sports', 'Strategy']",Klondike Solitaire Kings - Money Cat,2017-11-03,2.99,748280,Boogygames Studios,2017
"['Indie', 'Early Access']",Critters - Cute Cubs in a Cruel World,2017-11-06,15.99,717280,EmberSparkz,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Oda (Character for Occult preRaise),2017-11-06,2.99,741283,Arcane Raise,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Kiona (Character for Occult preRaise),2017-11-06,2.99,741284,Arcane Raise,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Kabot (Character for Occult preRaise),2017-11-06,2.99,741311,Arcane Raise,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Birch (Character for Occult preRaise),2017-11-06,2.99,741310,Arcane Raise,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Zorad (Character for Occult preRaise),2017-11-06,2.99,741312,Arcane Raise,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Spencer (Character for Occult preRaise),2017-11-06,2.99,741314,Arcane Raise,2017
['Adventure'],Red Comrades 3: Return of Alaska. Reloaded,2017-11-07,4.99,546220,"Buka Development,Saturn Plus",2017
"['Simulation', 'Strategy']",Command LIVE - Black Gold Blitz,2017-11-07,2.99,729630,WarfareSims,2017
"['Action', 'Casual', 'Indie', 'Simulation']",Chopper: Attack helicopters - Rencounter,2017-11-07,0.99,715780,gtscom,2017
"['Action', 'Adventure']",Episode Shadow DLC,2017-11-07,4.99,715850,"Sonic Team,Hardlight",2017
"['Action', 'Adventure']",Shadow Costume DLC,2017-11-07,4.99,715900,"Sonic Team,Hardlight",2017
"['Action', 'Adventure']",SEGA Pack DLC,2017-11-07,4.99,715870,"Sonic Team,Hardlight",2017
"['Adventure', 'Casual', 'Indie']",Dream Hills: Captured Magic,2017-10-20,3.99,657070,Mysterytag,2017
"['Action', 'Adventure']",Sonic Forces,2017-11-07,39.99,637100,"Sonic Team,Hardlight",2017
"['Action', 'Indie', 'Sports']",Way of Redemption,2017-11-07,14.99,498740,Pixel Cream,2017
"['Adventure', 'Casual', 'Indie']",Cutie Paws,2017-11-07,1.99,733940,Oriplay,2017
['Action'],Tom Clancy's Rainbow Six® Siege - Capitao Detainee Set,2017-11-07,7.99,709174,Ubisoft Montreal,2017
"['Action', 'Adventure', 'RPG']",Assassin's Creed® Origins - Roman Centurion Pack,2017-11-07,6.99,662352,Ubisoft Montreal,2017
['Action'],Wolfenstein II: The Freedom Chronicles - Season Pass,2017-11-07,24.99,650410,Machine Games,2017
['Action'],Senko no Ronde 2 - Rounder Virtual On,2017-11-07,4.99,698226,G.rev Ltd.,2017
['Action'],Senko no Ronde 2 - Rounder Valken,2017-11-07,4.99,698225,G.rev Ltd.,2017
['Utilities'],Driver Booster 5 for Steam,2017-11-07,4.99,735360,IObit,2017
"['Action', 'Adventure', 'Indie']",Lone Vessel,2017-11-07,3.99,687420,Cobalt Flow Studios,2017
"['Adventure', 'Indie', 'RPG']",Forever Home Soundtrack,2017-11-07,2.99,749190,Pixel Blade Games,2017
"['Action', 'Indie', 'RPG']",Hand of Fate 2 Soundtrack,2017-11-07,9.99,748680,Jeff van Dyck,2017
"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",Starblast,2017-11-08,9.99,673260,Neuronality,2017
"['Free to Play', 'Indie', 'RPG']",Team Four Star RPG,2017-11-08,4.99,712390,Shadow Blade Productions,2017
"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']","Microcosmum: survival of cells - Campaign ""Aliens""",2017-11-07,4.99,736450,Alexander Byzov,2017
"['Action', 'Free to Play']",Battlerite,2017-11-08,4.99,504370,Stunlock Studios,2017
"['Action', 'Simulation', 'Sports']",AWS Argentina Wingshooting Simulator,2017-11-08,3.99,718410,Curse Box Studios,2017
"['Action', 'Free to Play']",Battlerite - All Champions Pack,2017-11-08,29.99,746730,Stunlock Studios,2017
"['Adventure', 'Casual', 'Simulation']","Little Busters! - Theme Song Single ""Little Busters!""",2017-11-08,2.99,744740,VisualArts/Key,2017
['Action'],Battlerite Soundtrack,2017-11-08,9.99,746731,Stunlock Studios,2017
"['Adventure', 'Indie', 'RPG', 'Strategy']",Rage Quest,2017-11-08,7.99,709290,Nicholas Fisher,2017
"['Casual', 'Indie']",Happy Neighbors,2017-11-08,3.99,729980,Ionel Zeveleanu,2017
"['Casual', 'Indie']",Zombie Pop,2017-11-08,0.99,739350,alexeibelih,2017
"['Casual', 'Simulation']",Donation Medium,2017-11-08,4.99,751701,Keinart Lobre,2017
"['Action', 'Indie']",Boot Hill Blaster,2014-10-28,0.99,743660,Fascimania,2014
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Web Publishing']",The Official AppGameKit Tutorial Guide Vol 2,2017-11-09,39.99,744150,"Digital Skills,The Game Creators",2017
['Adventure'],Syberia 3 - An Automaton with a plan,2017-11-09,4.99,673500,Microids,2017
['Strategy'],"Warhammer 40,000: Sanctus Reach - Sons of Cadia",2017-11-09,14.99,716660,Straylight Entertainment,2017
"['Action', 'Indie']",Sector 177,2017-11-09,2.99,741720,Recreat4,2017
"['Design &amp; Illustration', 'Utilities', 'Web Publishing']",RPG Maker MV - Wonderland Music Pack,2017-10-27,11.99,703461,Murray Atkinson,2017
"['Action', 'Casual', 'Indie', 'Racing']",Low Desert Punk Original Soundtrack,2017-11-09,0.99,750300,"Outlaw,Douglas Brantes",2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Wonderland Music Pack,2017-11-09,11.99,703471,Murray Atkinson,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Cinematic Drums,2017-11-09,12.99,703460,Bittersweet Entertainment,2017
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Cinematic Drums,2017-11-09,12.99,703470,Bittersweet Entertainment,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Ddraig Goch's Samhain Undead Pack 2 (Token Pack),2017-11-09,5.99,750980,"SmiteWorks USA, LLC",2017
"['Simulation', 'Sports']",Football Manager Touch 2018 - Son Generated,2017-11-09,1.99,711742,Sports Interactive,2017
"['Simulation', 'Sports']",Football Manager 2018 - In-Game Editor,2017-11-09,5.49,711730,Sports Interactive,2017
