,user_id,posted,item_id,recommend,year_posted,sentiment_analysis
36275,guwopguccimane,23-11-2014,242880,True,2014,2
36276,guwopguccimane,26-04-2014,2450,True,2014,2
36277,guwopguccimane,10-10-2013,41070,True,2013,2
36278,metaldream333,05-12-2013,218620,True,2013,2
36279,Yerpz123,02-10-2014,241930,True,2014,2
36280,Yerpz123,16-01-2015,295110,False,2015,1
36281,Yerpz123,26-09-2014,248610,True,2014,2
36282,76561198081196810,13-01-2014,570,True,2014,2
36283,76561198081196810,27-05-2015,232090,True,2015,2
36285,76561198048088658,05-09-2014,8870,True,2014,2
36286,76561198048088658,13-07-2013,440,True,2013,2
36287,76561198048088658,23-03-2012,72850,True,2012,2
36288,kandemir,16-02-2015,620,True,2015,1
36290,superredranga,27-07-2015,319570,False,2015,2
36291,Nebby630,30-01-2014,211820,True,2014,2
36292,Nebby630,27-06-2014,209080,True,2014,1
36293,Nebby630,06-06-2014,242860,True,2014,2
36294,76561198069644815,16-10-2015,218620,False,2015,0
36295,76561198069644815,19-02-2015,351570,False,2015,0
36297,76561198083347976,17-07-2015,214490,True,2015,2
36298,necron7894,25-01-2014,239220,True,2014,2
36299,necrotten,11-04-2014,570,True,2014,2
36300,NecroTed,27-10-2014,222900,True,2014,2
36301,Zombiejebus,27-06-2014,218620,True,2014,2
36302,76561198063337306,03-07-2014,255220,True,2014,2
36303,76561198063337306,24-01-2014,252490,True,2014,0
36304,76561198063337306,22-01-2015,201810,True,2015,2
36305,76561198063337306,14-11-2014,250900,True,2014,2
36306,76561198063337306,11-03-2014,213670,True,2014,2
36307,76561198063337306,12-12-2013,730,True,2013,2
36308,76561198063337306,12-12-2013,259080,True,2013,2
36309,agentmccoy,16-04-2015,730,True,2015,2
36310,agentmccoy,16-04-2015,238090,True,2015,2
36311,ned279,06-07-2014,204360,True,2014,2
36312,ned279,20-06-2014,246900,True,2014,2
36315,76561198042739595,06-03-2014,570,True,2014,0
36317,madyellow,15-08-2014,204360,True,2014,2
36318,76561198063592925,28-09-2015,440,True,2015,1
36320,76561198041546259,17-01-2014,261820,True,2014,1
36321,AchievementHunterHazard,25-12-2014,200710,True,2014,2
36322,AchievementHunterHazard,28-02-2014,271290,True,2014,2
36323,AchievementHunterHazard,26-12-2014,233250,True,2014,0
36325,AchievementHunterHazard,31-10-2015,570,True,2015,2
36326,AchievementHunterHazard,14-06-2014,104900,True,2014,2
36327,NekakEIEI,02-07-2015,304930,True,2015,2
36328,tyrfillich,24-06-2014,247000,True,2014,2
36330,76561197994733323,28-09-2015,105600,True,2015,2
36331,76561198038563395,08-07-2014,242760,True,2014,2
36332,76561198038563395,23-01-2015,236850,True,2015,2
36333,76561198038563395,20-06-2014,287450,True,2014,2
36334,nemes_memes,02-01-2014,204360,True,2014,2
36335,pharonmix,18-04-2015,4000,True,2015,2
36336,NeoGhostExcalibur,25-06-2015,259080,True,2015,2
36337,NeoGhostExcalibur,02-09-2015,287700,True,2015,2
36338,76561198060719971,17-07-2012,440,True,2012,1
36339,76561198064921074,24-03-2014,440,True,2014,0
36340,Neo5454,26-06-2013,230410,True,2013,2
36342,SuperSecretSarah,08-07-2014,304930,True,2014,2
36344,neon-potato,14-07-2014,230410,True,2014,2
36345,xfactor7115,15-05-2013,48700,True,2013,2
36346,amberspices,08-07-2014,304930,True,2014,2
36347,amberspices,17-12-2013,224260,True,2013,2
36348,amberspices,01-03-2014,113200,True,2014,2
36349,76561198079550949,01-10-2014,238960,True,2014,1
36350,76561198079550949,26-02-2013,72850,True,2013,2
36351,battle379,10-08-2014,730,True,2014,2
36353,NepgearDetsu,08-02-2014,55230,True,2014,0
36354,76561198077185651,25-12-2014,248820,True,2014,2
36357,76561198077185651,25-12-2014,289130,True,2014,1
36358,76561198077185651,17-01-2014,261820,True,2014,2
36359,76561198077185651,14-04-2013,440,True,2013,1
36360,76561198090567864,03-12-2015,221380,True,2015,2
36361,Nerdshred,26-11-2014,330830,True,2014,2
36363,Nerdshred,07-12-2015,306130,True,2015,1
36364,Nerdshred,10-12-2014,70000,True,2014,2
36365,Nerdshred,29-11-2014,49520,True,2014,2
36367,Axetothehead,24-11-2015,246900,True,2015,0
36368,Nero203,01-11-2015,20540,True,2015,1
36369,nerothefgt,30-08-2013,72850,True,2013,2
36370,VML,22-09-2013,200710,True,2013,2
36371,76561198012397577,13-09-2014,203140,False,2014,2
36372,76561198012397577,13-09-2014,261030,True,2014,2
36373,76561198012397577,13-09-2014,8870,True,2014,2
36374,76561198012397577,13-09-2014,242920,True,2014,2
36377,NerunHarry,17-12-2015,346110,True,2015,2
36378,Nesdurial,25-10-2014,317890,True,2014,2
36379,Nesdurial,01-10-2014,730,True,2014,2
36380,76561198061575266,08-09-2014,730,True,2014,2
36381,76561198061575266,09-05-2015,218620,True,2015,1
36383,76561198076208088,21-06-2014,4000,True,2014,2
36384,76561198054026701,30-10-2014,209100,True,2014,2
36385,not_quite_neutral,24-10-2014,440,True,2014,1
36386,76561198044583838,05-06-2015,730,True,2015,2
36387,76561198087429279,06-06-2014,63380,True,2014,1
36391,76561198036828583,04-05-2014,570,False,2014,2
36392,76561198060492527,22-03-2014,232810,True,2014,2
36394,76561198057584192,12-01-2015,241930,True,2015,2
36395,Chazar_90,12-10-2014,327740,True,2014,2
36396,ninjadust77,25-02-2014,570,True,2014,0
36397,ninjadust77,23-12-2013,550,True,2013,2
36398,awesomegillymxt,17-06-2015,730,True,2015,2
36399,NexusAU,19-05-2015,363970,True,2015,2
36400,NexusAU,02-12-2014,298160,True,2014,2
36401,NexusAU,20-03-2014,223670,True,2014,0
36402,NexusAU,20-10-2014,252490,True,2014,0
36403,NexusAU,30-01-2014,65730,True,2014,1
36408,76561198068968487,24-01-2014,4000,True,2014,2
36409,lifesavior,12-06-2015,570,True,2015,1
36410,lifesavior,01-10-2014,238460,True,2014,1
36411,lifesavior,01-10-2014,245170,True,2014,1
36412,lifesavior,17-12-2014,440,True,2014,1
36413,lifesavior,17-12-2014,217200,True,2014,1
36414,76561198086722947,02-09-2015,242860,False,2015,0
36415,Lostvoices,17-12-2013,259080,False,2013,2
36416,Lostvoices,30-11-2015,377160,True,2015,2
36417,Unice,25-01-2014,49540,True,2014,1
36419,Unice,14-06-2014,201810,True,2014,2
36420,Unice,07-01-2014,206420,True,2014,2
36421,Unice,25-11-2013,242050,True,2013,2
36423,duncan_mccoll321,26-06-2014,730,True,2014,2
36424,bluegaming,21-06-2014,243870,False,2014,1
36425,bluegaming,04-04-2014,440,True,2014,2
36427,elnixo,12-12-2015,730,True,2015,1
36428,Freemeetupsforgaymen,19-06-2015,223470,True,2015,2
36429,Freemeetupsforgaymen,29-09-2015,238090,True,2015,2
36431,Freemeetupsforgaymen,23-12-2015,232010,False,2015,1
36432,Freemeetupsforgaymen,18-06-2015,374570,False,2015,1
36433,Freemeetupsforgaymen,14-09-2014,24740,True,2014,2
36434,76561198096775672,20-08-2015,550,True,2015,1
36435,76561198000000222,27-06-2015,274170,True,2015,1
36436,76561198000000222,16-09-2015,235780,True,2015,2
36437,76561198000000222,13-07-2015,219150,True,2015,1
36438,76561198000000222,05-06-2015,245170,True,2015,1
36439,76561198000550272,13-01-2014,221910,True,2014,2
36440,76561198060767897,20-01-2014,226700,False,2014,0
36441,999898,01-01-2015,230050,True,2015,2
36442,999898,29-08-2015,346110,True,2015,2
36443,999898,06-07-2015,333930,True,2015,2
36444,sjknadjksndknas,20-06-2014,45100,True,2014,1
36446,TheKingOfNintendos,27-02-2015,353360,True,2015,0
36447,Nickchat,19-07-2015,227680,False,2015,2
36448,Nickchat,26-04-2015,72850,True,2015,1
36449,Nickchat,21-11-2015,417860,True,2015,2
36450,Nickchat,24-05-2015,347880,False,2015,1
36451,Nickchat,26-04-2015,307780,False,2015,2
36452,76561198093124034,17-07-2014,440,True,2014,2
36454,76561198093124034,16-03-2015,208090,False,2015,0
36458,Nicmyster,15-11-2015,377160,True,2015,2
36462,NicNukem,24-02-2014,8930,True,2014,0
36463,NicNukem,11-08-2014,48220,False,2014,0
36464,NicNukem,20-02-2014,208090,True,2014,2
36465,Nico3392,15-12-2013,204360,True,2013,2
36466,76561198080555860,03-10-2014,104700,True,2014,2
36467,76561198080555860,08-09-2014,304930,True,2014,2
36468,76561198122531361,23-02-2015,313340,True,2015,2
36469,76561198058147483,19-01-2014,261820,True,2014,1
36473,niffirg11,20-04-2015,271590,True,2015,0
36474,niffirg11,17-10-2014,236390,True,2014,1
36475,76561198054460624,02-04-2014,109400,False,2014,0
36476,76561198054460624,10-12-2013,235600,True,2013,2
36477,Dracaerys,16-10-2015,297330,True,2015,2
36479,76561198103561722,14-07-2015,290140,True,2015,2
36480,76561198103561722,08-09-2014,268420,True,2014,2
36481,76561198103561722,16-04-2015,220200,True,2015,1
36482,76561198103561722,19-09-2013,440,True,2013,2
36483,76561198043177767,11-12-2013,212180,True,2013,2
36484,76561198043177767,25-12-2013,550,True,2013,2
36487,76561198023475537,19-07-2015,304050,True,2015,2
36488,NightlyHealer32YT,17-11-2015,311210,True,2015,2
36489,nightmaresdawn,14-12-2013,34870,True,2013,1
36490,76561198043907983,19-10-2014,218620,True,2014,0
36491,truewarrior94,04-01-2014,33230,True,2014,2
36492,truewarrior94,05-08-2012,207610,True,2012,2
36493,truewarrior94,06-12-2013,44350,True,2013,2
36494,truewarrior94,06-12-2013,12750,True,2013,2
36495,truewarrior94,25-11-2013,209160,False,2013,2
36496,truewarrior94,13-05-2015,271590,True,2015,2
36497,truewarrior94,28-12-2015,8870,True,2015,2
36498,truewarrior94,15-12-2014,218620,True,2014,2
36499,truewarrior94,28-07-2012,24790,True,2012,2
36500,thatfuzzylittlepegasus,28-10-2015,4000,True,2015,2
36501,thatfuzzylittlepegasus,11-04-2014,620,True,2014,2
36502,76561198045214604,10-08-2014,239030,True,2014,2
36503,76561198045214604,05-01-2014,200510,True,2014,2
36506,76561198046710923,15-02-2015,236430,True,2015,2
36511,76561198044713685,12-06-2015,730,False,2015,0
36513,76561198019448208,02-01-2015,270370,False,2015,0
36514,76561198019448208,26-12-2014,238430,True,2014,0
36516,Juluck,03-06-2015,4000,True,2015,2
36517,Juluck,28-05-2015,620,True,2015,1
36518,Juluck,04-04-2015,35720,True,2015,1
36519,76561198152426638,28-08-2015,252490,True,2015,2
36520,76561198071684592,20-12-2015,105600,True,2015,2
36524,RemoveIsrael,20-06-2015,294860,True,2015,0
36525,76561198027069392,04-10-2014,57900,True,2014,2
36527,76561198048058129,26-12-2013,550,True,2013,1
36532,NinjaCowboy96,08-03-2015,92500,False,2015,2
36533,NinjaCowboy96,03-12-2013,248820,True,2013,2
36534,NinjaCowboy96,08-03-2015,242680,True,2015,0
36535,NinjaCowboy96,08-03-2015,21100,True,2015,0
36536,NinjaCowboy96,08-03-2015,45700,True,2015,2
36537,NinjaCowboy96,08-03-2015,9070,False,2015,2
36538,NinjaCowboy96,08-03-2015,201480,True,2015,2
36539,Eviljarro,23-02-2014,440,False,2014,0
36540,Eviljarro,26-12-2013,218230,True,2013,2
36541,76561198068381757,02-06-2015,105600,True,2015,2
36542,76561198068381757,29-12-2015,252950,True,2015,2
36543,76561198056759495,16-05-2014,570,True,2014,2
36544,ninjajrm,14-04-2015,301520,True,2015,2
36545,76561198065774347,05-01-2015,273110,True,2015,2
36548,76561198067568556,07-12-2013,230410,True,2013,2
36549,CalibriBody,22-04-2014,17580,True,2014,2
36550,CalibriBody,18-03-2015,218620,True,2015,2
36551,Nipleopleus,13-10-2012,570,True,2012,2
36552,76561198016067437,10-04-2015,221100,False,2015,0
36553,BLACKERISFASTER,30-12-2014,31860,True,2014,1
36554,BLACKERISFASTER,12-03-2014,31930,True,2014,2
36555,BLACKERISFASTER,14-11-2014,289650,True,2014,2
36556,nisid,06-12-2015,221100,False,2015,0
36557,nitraz,16-01-2014,244210,True,2014,2
36559,vnitr0,11-10-2015,221100,False,2015,2
36560,vnitr0,13-09-2015,20900,True,2015,2
36563,Nitrousrun,25-04-2015,351290,False,2015,0
36564,76561198062676115,03-12-2013,8930,True,2013,2
36566,NKraz,01-01-2013,4000,True,2013,1
36567,NKraz,01-01-2013,220,True,2013,2
36568,NKraz,17-11-2012,440,True,2012,1
36569,NKraz,17-11-2012,50620,True,2012,2
36570,NKraz,17-11-2012,400,True,2012,1
36571,NKraz,17-11-2012,620,True,2012,1
36572,NKraz,17-11-2012,730,True,2012,2
36574,NKraz,17-08-2013,211420,True,2013,1
36576,17291799,05-10-2012,440,True,2012,2
36577,76561198044752424,16-02-2015,105450,True,2015,0
36578,76561198044752424,11-01-2015,223470,True,2015,0
36579,76561198044752424,09-01-2015,236370,True,2015,1
36580,76561198044752424,11-01-2015,310370,False,2015,0
36581,76561198044752424,14-03-2014,233450,True,2014,2
36582,76561198044752424,28-02-2014,4000,True,2014,1
36583,76561198097265236,06-01-2014,570,True,2014,1
36584,76561198097265236,09-05-2014,222520,True,2014,1
36585,765611980830929333,30-11-2013,41060,True,2013,1
36586,765611980830929333,19-01-2014,12210,True,2014,1
36587,765611980830929333,03-12-2013,1250,True,2013,1
36588,765611980830929333,05-12-2013,233720,True,2013,1
36589,76561198063607424,29-06-2014,47810,True,2014,2
36590,76561198063607424,19-01-2014,206420,True,2014,2
36592,76561198063607424,02-01-2015,238430,False,2015,0
36593,76561198063607424,07-11-2015,236110,False,2015,2
36596,76561198093816042,29-03-2014,218450,True,2014,2
36597,ilikeflip,01-12-2015,105600,True,2015,1
36598,ilikeflip,01-12-2015,248820,True,2015,2
36599,ilikeflip,03-05-2014,730,True,2014,2
36600,happygenie,20-12-2013,1250,True,2013,2
36601,MessWithNoOne,19-05-2015,730,True,2015,2
36602,Fretality,02-10-2014,570,True,2014,2
36603,76561198064398157,08-12-2015,730,False,2015,1
36604,76561198064398157,31-12-2013,570,True,2013,1
36605,76561198068224653,08-09-2015,304930,True,2015,2
36606,NobodyBXII,03-07-2015,8930,False,2015,0
36607,NobodyBXII,20-12-2015,107410,False,2015,0
36609,TehBrickD,14-08-2014,221100,True,2014,2
36610,TehBrickD,26-06-2014,223710,True,2014,0
36611,76561198087546697,26-12-2015,252490,True,2015,1
36612,76561198087546697,28-07-2015,340540,False,2015,0
36614,No_Count,27-02-2015,262060,False,2015,2
36615,No_Count,27-01-2015,220660,True,2015,2
36620,No_Count,02-07-2015,292030,True,2015,2
36621,No_Count,19-04-2013,211420,True,2013,1
36622,76561198061875140,28-08-2014,440,True,2014,1
36624,Iamhurdlz,01-12-2015,35720,True,2015,0
36625,76561198026960889,30-12-2014,219150,True,2014,2
36626,EternalLemon,13-04-2014,440,True,2014,1
36628,Nokumo,20-06-2014,440,True,2014,2
36629,chrisbooth,29-07-2015,316010,True,2015,2
36630,Nomasuras,04-05-2013,72850,True,2013,2
36631,Nomasuras,01-07-2014,263280,True,2014,2
36632,Nomasuras,03-02-2015,227940,True,2015,0
36633,76561197992755277,19-03-2014,213670,True,2014,2
36634,76561197992755277,24-12-2014,208520,True,2014,2
36635,76561197992755277,01-05-2014,208090,True,2014,1
36636,76561197992755277,19-12-2013,72850,True,2013,1
36637,76561197992755277,19-06-2013,8870,True,2013,2
36638,76561197992755277,19-06-2013,200510,True,2013,2
36640,76561198078301258,09-05-2015,362890,True,2015,2
36642,SomeRandomSociopath,03-06-2015,245175,True,2015,2
36643,SomeRandomSociopath,02-06-2015,206420,True,2015,0
36644,SomeRandomSociopath,01-07-2014,238460,True,2014,2
36645,SomeRandomSociopath,28-05-2014,570,True,2014,0
36646,76561198020223470,30-03-2014,209000,True,2014,1
36648,Zombie_Assassin,08-06-2015,8980,True,2015,2
36649,Zombie_Assassin,24-12-2012,1250,True,2012,2
36650,Zombie_Assassin,08-02-2015,730,True,2015,0
36651,Zombie_Assassin,21-06-2015,49520,True,2015,2
36652,76561198016684317,28-03-2014,34900,True,2014,2
36653,76561198016684317,25-11-2015,377160,True,2015,1
36654,76561198102078278,27-07-2014,224540,True,2014,1
36656,pewpewpewpewpewpewpewpewpew,07-07-2012,440,True,2012,2
36658,pewpewpewpewpewpewpewpewpew,15-09-2013,204300,True,2013,1
36659,pewpewpewpewpewpewpewpewpew,27-07-2013,620,True,2013,2
36660,3197,01-12-2015,242980,False,2015,2
36661,3197,19-07-2015,351640,True,2015,2
36662,3197,17-04-2015,348620,True,2015,2
36663,3197,29-06-2014,206440,True,2014,2
36667,76561198073922626,16-10-2014,319090,True,2014,1
36668,76561198073922626,16-10-2014,218620,True,2014,1
36669,76561198073922626,28-12-2012,203140,True,2012,1
36670,jasonporena,30-09-2014,301520,True,2014,2
36673,76561198073939756,12-03-2013,4000,True,2013,2
36674,mcnooney,18-12-2015,311210,False,2015,1
36677,mcnooney,11-09-2015,730,False,2015,2
36678,mcnooney,14-02-2015,242860,True,2015,2
36679,mcnooney,06-07-2014,291480,True,2014,2
36680,76561198068142981,22-03-2014,242050,True,2014,2
36681,76561198068142981,31-05-2014,11280,True,2014,2
36682,519348245,30-11-2013,224260,True,2013,1
36683,0903512455,31-07-2015,238320,True,2015,2
36684,0903512455,02-12-2014,570,True,2014,1
36685,wh88ss,21-07-2015,242860,True,2015,2
36686,76561198060833105,17-01-2014,206420,True,2014,1
36687,76561198060833105,17-01-2014,241640,True,2014,1
36688,76561198060833105,17-01-2014,224260,True,2014,1
36689,76561197998568725,06-01-2014,219680,True,2014,1
36690,76561197998568725,01-01-2014,213850,True,2014,2
36691,76561197998568725,06-01-2015,253110,True,2015,2
36692,coreynorman,20-06-2013,204880,True,2013,0
36693,norsktf,09-05-2015,730,True,2015,2
36694,norsktf,29-04-2015,4000,True,2015,1
36695,norsktf,21-07-2015,218620,True,2015,2
36696,norsktf,24-05-2015,289650,True,2015,2
36697,norsktf,30-09-2015,1250,True,2015,2
36698,norsktf,08-05-2015,104900,True,2015,2
36699,norsktf,30-04-2015,203140,True,2015,0
36700,norsktf,04-04-2015,252490,True,2015,2
36709,76561198057654603,20-06-2015,206420,True,2015,0
36711,76561198071986441,29-12-2013,99900,False,2013,1
36712,76561198071986441,29-12-2013,226320,True,2013,2
36713,TheRealNorthern,24-10-2014,730,True,2014,1
36714,TheRealNorthern,21-10-2015,333600,True,2015,1
36715,TheRealNorthern,16-11-2014,10180,True,2014,2
36716,TheRealNorthern,06-12-2014,244850,True,2014,2
36717,NosmasAtLan,22-09-2014,730,True,2014,2
36718,76561198023831779,18-07-2015,440,True,2015,0
36719,76561198024357966,10-04-2015,570,True,2015,2
36720,spookymouse,27-06-2015,346010,True,2015,2
36722,spookymouse,05-09-2014,301520,True,2014,1
36723,miller238,22-06-2014,570,True,2014,2
36726,samdidit,03-07-2015,440,True,2015,2
36727,samdidit,18-02-2015,233720,True,2015,1
36728,verysmartman,10-02-2014,219740,True,2014,2
36729,verysmartman,25-09-2014,38410,True,2014,0
36730,verysmartman,09-05-2014,224480,True,2014,1
36731,verysmartman,29-01-2014,213650,True,2014,2
36732,76561198043505113,23-01-2014,200210,True,2014,0
36733,76561198043505113,30-09-2014,221100,True,2014,1
36734,76561198080209148,30-06-2014,4000,True,2014,2
36735,76561198080209148,10-10-2015,7670,True,2015,0
36736,76561198080209148,10-10-2015,72850,True,2015,0
36738,76561198080209148,21-09-2015,263060,True,2015,2
36740,76561198080209148,22-12-2015,391540,True,2015,0
36741,76561198080209148,09-10-2015,271290,True,2015,2
36742,76561198074744700,23-07-2014,222880,True,2014,2
36743,76561197977544920,06-04-2013,500,True,2013,2
36744,76561197977544920,28-02-2013,4540,True,2013,2
36745,76561197977544920,18-12-2012,24240,True,2012,2
36746,76561197977544920,16-12-2012,97330,True,2012,0
36747,robertstevenson,13-02-2014,228380,True,2014,2
36748,stanlyski,28-02-2015,8930,True,2015,2
36750,SuperNovaDeath,17-12-2013,72850,True,2013,2
36751,SuperNovaDeath,17-04-2014,200260,True,2014,2
36752,ThatComedian,30-10-2015,208090,False,2015,2
36753,ThatComedian,21-09-2014,209160,True,2014,2
36755,Novabeam23,10-08-2015,323380,True,2015,2
36756,76561198026239418,04-12-2015,415420,True,2015,2
36757,76561198026239418,08-09-2015,730,True,2015,2
36758,76561198026239418,06-09-2012,4000,True,2012,2
36759,76561198026239418,08-09-2015,369580,True,2015,1
36760,76561198026239418,08-09-2015,233450,True,2015,2
36766,NovalisBlitz,09-07-2014,221640,True,2014,0
36767,NovalisBlitz,09-12-2013,570,True,2013,2
36768,novarogue,02-08-2014,301520,True,2014,2
36769,novarogue,09-10-2014,211820,True,2014,2
36770,novarogue,02-11-2014,230410,True,2014,2
36771,novarogue,02-10-2014,207140,True,2014,2
36772,novarogue,22-08-2014,49520,True,2014,2
36773,novarogue,10-06-2014,104900,True,2014,2
36774,novarogue,03-01-2014,210770,True,2014,2
36775,novarogue,12-01-2013,218230,True,2013,2
36776,76561198087654581,15-03-2015,204372,True,2015,0
36779,76561198087654581,14-03-2015,204360,True,2015,2
36780,76561198087654581,04-11-2014,8870,True,2014,1
36781,76561198087654581,20-12-2013,4000,True,2013,2
